source,country,search_word,createDate,language,text
Twitter,India,practo,2021-5-10,en,@practo @practo i didnt recieve any updates yet its been 3 days now
Twitter,India,practo,2021-5-10,en,@roshanmishra211 hi raushan we understand that you are unhappy with our service as requested earlier please dm us your registered contact details so that we can check this issue and update you thanks
Twitter,India,practo,2021-5-10,en,@practo plus membership activated on my number but still asks me to pay your chat analysts are too slow to respond
Twitter,India,practo,2021-5-10,en,@arunpandita hi arun we are really sorry that this issue has not been resolved yet please dm us a convenient time to connect with you thanks
Twitter,India,practo,2021-5-10,en,@realranjeet88 hi this is not the experience that we would like you to have we are sorry for this inconvenience caused our team is working on this issue please allow us some time to update thanks
Twitter,India,practo,2021-5-10,en,@roshanmishra211 hi raushan this is not the experience that we would like you to have we are sorry for this inconvenience caused please dm us your registered contact details so that we can check this issue and update you thanks
Twitter,India,practo,2021-5-10,en,@vikash11480231 hi vikash this is not the experience that we would like you to have we are sorry for this inconvenience caused please dm us your registered contact details so that we can check this issue and update you thanks
Twitter,India,practo,2021-5-10,en,@cfd6fb3650a24e0 hi dr apurv thank youfor reaching out our team will check this and update you soon thanks
Twitter,India,practo,2021-5-10,en,@wfwatcher hi we are sorry for this inconvenience caused please dm us your registered contact details so that we can check this issue and update you thanks
Twitter,India,practo,2021-5-10,en,@adime2310 hi adarsh this is is not the experience that we would like you to have we are sorry for this inconvenience caused our team is looking into this issue and will update soon thanks
Twitter,India,practo,2021-5-10,en,@shohitvirmani hi shohit we are facing an unprecedented surge in medicine orders these days were working hard with our delivery partners to ensure that patient care does not suffer we have the update that your order has been delivered please dm us if you need anything else thanks
Twitter,India,practo,2021-5-10,en,@healthians sir it is 4th day i raised ticket to request for refund my access payment but u people r not responding is this your professionalism to keep customers money in a undue manner @practo @healthcheckin @meditestindia #bodycheck @prabhatkhabar @newshealth2 @labshealth
Twitter,India,practo,2021-5-10,en,@healthians @practo @healthcheckin @meditestindia @prabhatkhabar @newshealth2 @labshealth sirits 4th day hv raised request to refund my access paid moneybut no response is this ur professionalism to keep customers money in undue manner #ourmotivators​​ #happycustomers​​ #customerexperience​​ #customertestimonials​​ #healthians​​ #healthyindia​ #healthiansreview
Twitter,India,practo,2021-5-10,en,@practo @askpracto is the  biggest scam post consultation payment they will flew awayguys stay away and dont be trapped by this cheater app@bandbajaateraho @ufteryou @jagograhakjago @goimeity @economictimes @livemint @aajtak  #dupedbypracto #profiteeringinpandemic httpstcooersya9jsy
Twitter,India,practo,2021-5-10,en,5th day today and still no answer from a medical service providing organization on covid response it seems god is not judging everyone @practo  @pmoindia @narendramodi @amitshah @sonusood  httpstcogahvecvo6h
Twitter,India,practo,2021-5-10,en,@mithilmallya practo is actually one of my favourite apps really helpful but sometimes you need to go to the doctors physically and not every kind of examination can be done online   it also depends on if the patient is old they might not trust online doctors
Twitter,India,practo,2021-5-10,en,@practo had booked kidney and urine profile analysis and sample collection at 8am still awaiting the technician technician is avoiding all calls and only messaging sorry on text messages httpstcobtc7bfttgc
Twitter,India,practo,2021-5-10,en,@kaalidasi didi must consult doctors  you can use practo or any other online consultancy platform if doctors are scared to treat physically  are you taking conronil covid 19 kit by @pypayurved  this kit is very good way to boost immunity as well as treatment 
Twitter,India,practo,2021-5-10,en,@practo @askpracto   #practo is an app without any credibility and onus dont get duped by their lucrative and misleading adds u will not get connected by any doctor for online consultation no doctors are employed or hired by so called #practo @bandbajaateraho
Twitter,India,practo,2021-5-10,en,@uttttu hi utkarsh  i am looking for corp tieup with practo for my company employees for covid related support  pls confirm me on  amitv@ustechsolutionsinccom  regards amit verma
Twitter,India,practo,2021-5-10,en,@practo paid payment for video consultation but amount deducted appointment not confirmed pls help
Twitter,India,practo,2021-5-10,en,i still don’t understand  if covid centers can be made at colony apartment complex levels then why not this get them to tie up with hospitals practo 1 mg and a million other online telemedicine apps organise vaccine camps and for heavens sake  approve the other brands httpstcohhnsdexuhs
Twitter,India,practo,2021-5-10,en,@practo  hii my self dr apurva shah when payment of april month receive in my account
Twitter,India,practo,2021-5-10,en,@kumar856 try practo app you get ready consultation
Twitter,India,practo,2021-5-10,en,@pash22 @serotoninchargd @compandalt @drabbyphilips @doczubin @dranuraagj @amjgastro @practo @remanagarajan @anoobhu @mohfwindia @ibhushan @tvmohandaspai @edzardernst @practo is openly listing #electrohomeopath by violating @mohfwindia gazette notification  on telemedicine a fit case to ban the platform under epidemics act #quackery here is notification  from @mohfwindia 🔽🔽 @netshrink @malpani httpstcopclmaiprcq
Twitter,India,practo,2021-5-10,en,@compandalt @drabbyphilips @doczubin @dranuraagj @amjgastro in india we have #electrohomeopathy which is not recognized but @practo lists them promoting #quackery @pash22 @drabbyphilips @remanagarajan @anoobhu @mohfwindia @ibhushan   @tvmohandaspai s promoted  promoting quackery httpstco2kmq6mi7fu httpstcoqfu9akbg7r
Twitter,India,practo,2021-5-10,en,@rupalim54014543 @bmcbbsr bmc helpline is open1929 else you can go for practo app
Twitter,India,practo,2021-5-10,en,@waiwaiting @compandalt @drabbyphilips @doczubin @dranuraagj @amjgastro @practo @pash22 @remanagarajan @anoobhu @mohfwindia @ibhushan @tvmohandaspai 1000 rupees per consultation 😱😱😱 what superhuman confidence
Twitter,India,practo,2021-5-10,en,@narendramodi @ashokgehlot51 sir can we start the treatment on online like practo amp other application on the free of cost the benefits we are provide the medical treatment 24×7 and reduce load on local doctor and we will take the doctor consultant of other countries
Twitter,India,practo,2021-5-9,en,@krishnadw2017 @pradeepchuttani @arvindkejriwal my mom got covid and no one from @arvindkejriwal  government had called to ask anything i have arranged myself whether it’s oxymeter doctors from practo medicine or anything else i think you got blessed
Twitter,India,practo,2021-5-9,en,@pmkipa consult online cost effective as well as safe i tried practo app
Twitter,Sweden,kry,2021-5-17,sv,@karinliljeblad @vardforetagarna även kry bidrar stort med vaccineringen och de digitala vårdgivarna har ju avlastat vården enormt det senaste året när fysiska besök ska undvikas
Twitter,Sweden,kry,2021-5-17,sv,@vickiqvarnstrom jätte sjukt och jag blir arg med dig ska inte vara så där kolla om ni kan använda appen kry för att sedan prata med någon där som kanske kan skriva ut något bara slänger ur mig kanske kan vara värt
Twitter,Sweden,kry,2021-5-16,sv,@wuffkingkyros snickers latte
Twitter,Sweden,kry,2021-5-16,sv,@saamagelvis jakskajs lo se
Twitter,Sweden,kry,2021-5-16,sv,@vickiqvarnstrom gissar att ni provat nätläkare kry
Twitter,Sweden,kry,2021-5-16,sv,@chrissiesth kan trösta dig lite med att min fars sambo blev ordentligt sjuk efter vaccinering i flera veckor men repade sig och är kry nu
Twitter,Sweden,kry,2021-5-16,sv,@epikrisa @taymazmd frågan blir uppsatt på väntelista oklart när den kan kallas i väntan går frågan till kry blir listad och blir lost to followup
Twitter,Sweden,kry,2021-5-16,sv,@kathunyr snap send kry👀
Twitter,Sweden,kry,2021-5-16,sv,@karc71 jkaskjsajaja literal
Twitter,Sweden,kry,2021-5-16,sv,@vdijkman @mkyhlstedt fast är det billigare för oss gemensamt jag önskar hellre att vårdcentralen i offentlig regi steppar upp sin digitala service vilket pandemin faktiskt skyndat på då behöver vi inte kry mfl bra va
Twitter,Sweden,kry,2021-5-16,sv,@lottahelin1 @mkyhlstedt så är det och då är det ju bra att digital vård kan frigöra resurser till de äldre multisjuka för om jag som ung och frisk kan få min vård tillgodosedd snabbare och billigare via kry så finns ju mer tid och pengar över till de fysiska vårdcentralerna dit de äldre går
Twitter,Sweden,kry,2021-5-16,sv,@apkilaiba attention nhe de skty aur koi kam na kry
Twitter,Sweden,kry,2021-5-16,sv,@lottahelin1 @mkyhlstedt kry mfl driver innovation och kostnadseffektiviserar hela branschen de löser riktiga problem med primärvården till en mindre peng potentialen för framtiden är enorm och sverige har en bra ställning med flera seriösa och duktiga aktörer det bör bejakas
Twitter,Sweden,kry,2021-5-16,sv,@hismailch kab kry gy ye attack 
Twitter,Sweden,kry,2021-5-16,sv,@lottahelin1 @mkyhlstedt det är ju upp till regionen att avgöra hur kry ska kompenseras men det är ju rimligt att de får betalt för utförd vård tycker du inte vore allt frid och fröjd om du bara listade dig direkt hos en av krys vcs istället
Twitter,Sweden,kry,2021-5-16,sv,@everlastingfess midnight story  kry oppa oppa  dampe 😂😂
Twitter,Sweden,kry,2021-5-16,sv,@vdijkman @mkyhlstedt om jag är listad nånstans så anpassar den vårdcentralen sig efter antalet patienter om jag sen ringer kry går pengarna dit i stället för min vårdcentral ska regionerna också ha reklam på tv för att konkurrera om patienter
Twitter,Sweden,kry,2021-5-16,sv,jag är inte ekonom alls men funkar det inte på samma sätt med vården om jag ringer tex kry så blir det dyrt för regionen httpstco2qq61qhfim
Twitter,Sweden,kry,2021-5-16,sv,det vore väl bara fint om bert karlssons 100 miljoner från flyktingboenden 2016 skulle gå till en professur för migrationsforskning och om nätläkarbolaget kry skulle finansiera ”health care effectiveness research” på ett universitet #doneramera httpstcombgi6dpe1d
Twitter,Sweden,kry,2021-5-16,sv,@bootisepakgujr unblock kry ga ty honi aa 😐
Twitter,Sweden,kry,2021-5-16,sv,allah kry kuvh h jaye ab 💚 httpstcon5at02apzv
Twitter,Sweden,kry,2021-5-16,sv,ap ko sabar atta kry
Twitter,Sweden,kry,2021-5-15,sv,@itseshoo kia axha support kry😂
Twitter,Sweden,kry,2021-5-15,sv,@victorw91 frisk och kry men robin frej har varit bättre hittills
Twitter,Sweden,kry,2021-5-15,sv,@chaeycoffee @ zohaibkhaaan fllw kry back duga 😅
Twitter,Sweden,kry,2021-5-15,sv,@mahinkhan86 @naheed420 @sid111 @hiraalirizvi1 @malikfabeeha @hinakha16 @beautifully078 @halimak911 @mominamlk @sarajanii kon kafar ankar kry
Twitter,Sweden,kry,2021-5-15,sv,ajshajshjahsdja httpstcosktztjachc
Twitter,Sweden,kry,2021-5-15,sv,@ilexxa ja tera dill kry☹️
Twitter,Sweden,kry,2021-5-15,sv,@iamjutt57 ok hum intzar kry gy
Twitter,Sweden,kry,2021-5-15,sv,@quassieb du ser inte helt kry ut
Twitter,Sweden,kry,2021-5-15,sv,har fått fjärde vaccindosen nu 🙏 bokar mig hos kry doktor24 och vaccindirekt samtidigt så att jag ska kunna få så många doser som möjligt målet är åtta
Twitter,Sweden,kry,2021-5-15,sv,@badtameez77 jahan dill kry
Twitter,Sweden,kry,2021-5-15,sv,usman saeedend dekhein🥰good work@mshahid9040 insta msgfollow kry idusmansaeed101 #usmansaeed #petlover #cafekalarka #pkcricketfever #wahmusers #viral httpstcowgn4qq4kuv httpstco0gziqlbdga
Twitter,Sweden,kry,2021-5-14,sv,@ohellogee allah kry  khyr
Twitter,Sweden,kry,2021-5-14,sv,@chaudhryuj order tu hi kry ga  account number dy pesy bhejta hu
Twitter,Sweden,kry,2021-5-14,sv,@fjonaxhelili hahahahaha u kry kallxom kur tjesh gati
Twitter,Sweden,kry,2021-5-14,sv,@juristfan i stockholm alltså kry werlab och doktor 24
Twitter,Sweden,kry,2021-5-14,sv,@danielswedin får kry skattepengar då så kluven
Twitter,Sweden,kry,2021-5-14,sv,stockholmare som är födda 1976 eller tidigare kan skriva upp sig på den här reservlistan för covidvaccin httpstcogkst6n0tml
Twitter,Sweden,kry,2021-5-14,sv,@pellumbeshah hallall tkoft kurr pun ma tmadhe ske kry😁
Twitter,Sweden,kry,2021-5-14,sv,@faisaln28127081 😭😭😭 allah jannat ul fardoos me alla mokm ata kry
Twitter,Sweden,kry,2021-5-14,sv,kon kon thusna pasand kry ga #pasta #chicken #shedibalabalachallenge #tuerkuemoezuerdilerim #يلاعلىالحدود httpstco3w9bosydsr
Twitter,Sweden,kry,2021-5-14,sv,@muhamma38258025 allah jannat ul fardoos me alla mokm ata kry 😭
Twitter,Sweden,kry,2021-5-14,sv,@androt en sån natt inatt kanske jag drömde att min statliga arbetsgivare tecknade hälsoförsäkringar för oss hos kry där en visserligen inte hade tillgång till ansiktemotansikte vård men gratis hämtmat varje vecka
Twitter,Sweden,kry,2021-5-13,sv,@gorelsan @kentkarlsson59 @magnuscarlbring precis som ies och vet inte hur många sk välfärds bolag som ägs av  utländska riskkapitalister ut över ies och kry care
Twitter,Sweden,kry,2021-5-13,sv,@mtsr456 bilkul kry g
Twitter,Sweden,kry,2021-5-13,sv,@andythgreat tana i kem kry te aj kojshia tjeter veq erdhem me bo bajram
Twitter,Sweden,kry,2021-5-13,sv,@rinnnex njejt tybee dej tash edhe sjon kry hala
Twitter,Sweden,kry,2021-5-13,sv,@kspolicia kom me kry shkoll hahahahaha jo bre qfar t martuni
Twitter,Sweden,kry,2021-5-13,sv,@volatilomx visste inte ens att det var ett alternativ tack för tipset ska undersöka via kry 🙏
Twitter,Sweden,kry,2021-5-13,sv,fortfarande inte riktigt kry den damen  reagerar på mig själv i partiledardebatter httpstcovyww3j8svr via @youtube
Twitter,Sweden,kry,2021-5-13,sv,intressant ändå att det är staten som gäller när det börjar krisa ingen undrar hur kry carema och hedda care ska lösa problemen
Twitter,Sweden,kry,2021-5-13,sv,@mmm7914 vad är det som händer tänker på dig vill ha dig frisk och kry ❤️ akuten kanske
Twitter,Sweden,kry,2021-5-12,sv,@leonardxb u kry mejher t kallzoj
Twitter,Sweden,kry,2021-5-12,sv,@thomasr60214156 det här har aldrig handlat om nån pandemi när en hel värd håller sig hemma växer de digitala vägarna snabbast kry isf vårdcentral skola via nätet vinoteket isf bolaget osv vi ska in i en ny era militären rensar jorden ifred vi kommer att vakna till en helt ny värld🙌🏼🌎
Twitter,Sweden,kry,2021-5-12,sv,@rashidnasrulah ahlla maf kry
Twitter,Sweden,kry,2021-5-12,sv,kjo kry asht ni her ban baaammmm
Twitter,Sweden,kry,2021-5-12,sv,@tobbeholms flera miljardärer kry friskolor och sen 6 miljarder i vinst i sthlm samtidigt som man säger upp 800 i en pandemi  det privata noll insyn stor vinst med min personal  70 av vården har högern hand om det måste finnas vilja att vårda inte bara plånboken
Twitter,Sweden,kry,2021-5-12,sv,@jonnasima httpstcoqa8ucwksst  1976 och äldre
Twitter,Sweden,kry,2021-5-12,sv,@hamzabhatti allah kry yrr
Twitter,Sweden,kry,2021-5-12,sv,känner många inom vård hur lugnt som helst 90 konsulter med padelskador och 10 barn som vill ha bamseplåster alla syrror kör ny audi efter förra årets lönepåslag läkarna rattar kry från sommarhuset på möja  med andra ord läktarna kan öppna
Twitter,Sweden,kry,2021-5-12,sv,@njerku @lentiboyyy i nderuar mos thin pun ty nfjalorin tem kjo ishte pika par pika e dyt munesh me fol si mi kry 7 fakullteta po kur ski men svlen sen hajde tash therrja najka ❤
Twitter,Sweden,kry,2021-5-12,sv,konstaterar återigen att sverige är ett fullkomligt obegripligt land  arbetsgivaren har nu förbjudit poliser i tjänst att ta emot restdoser  f ö helt orimligt att blåljuspersonalen inte är vaccinerad redan liksom skolpersonalen  httpstcoghy8puitvs
Twitter,Sweden,kry,2021-5-12,sv,@jiims sj kry 1st full album
Twitter,Sweden,kry,2021-5-12,sv,@filimonkeyflo @hanifbali @mahamedshuriye enligt kry så är man i riskgrupp för dvitaminbrist pga en rad olika anledningar bland annat personer som sällan vistas ute i solen personer med mörk hudpigmentering personer som täcker stor del av hudytan med kläder   snarare kulturellt än socioekonomiska faktorer
Twitter,Sweden,kry,2021-5-12,sv,@wthshafiq 😂😂😂😂😂😭😭😭👊👊👊👊👊 haha ha bilkul allah karm kry ameen
Twitter,Sweden,kry,2021-5-12,sv,@omarabdullah allah jannat atta kry
Twitter,Sweden,kry,2021-5-11,sv,@danielssonug jag får en känsla av att han ”gått och blivit högfärdig” av sitt sk kändisskap han må vara hur frisk och kry som helst men drabbas han så har han åldern emot sig yngre killar än honom har ju klappat ihop helt efter covid19 från vettig till foliehatt på 5 år
Twitter,Sweden,kry,2021-5-11,sv,läser den här tråden och vet inte om jag ska skratta eller gråta känns som en monty pythonsketch fast på riktigt inte nog med att svaren avviker från vetenskap man länkar även till kry som talesperson för en myndighet det är kanske ändå ett skämt i wish httpstcopfnxszzhpc
Twitter,Sweden,kry,2021-5-11,sv,@worstpolackeu den dära emoji är 100 ett trait hos psykopater jag ringer kry nu
Twitter,Sweden,kry,2021-5-11,sv,skrev till kry för 6h sedan och har inte fått svar varför leker han svår
Twitter,Sweden,kry,2021-5-11,sv,@krisinformation @moftan är httpstcoj80bychqbo en myndighets webbsida httpstco9qnnxnp4cq
Twitter,Sweden,kry,2021-5-11,sv,@raoumair54 in baxhu k sdqy allah hum pa rehm kry
Twitter,Sweden,kry,2021-5-11,sv,migränhjälpen lanserades i höstas och arbetar idag med 15 neurologer hittills har den digitala specialistkliniken tagit emot 1400 patienter med huvudvärk och migrän httpstcodelsg5adl2
Twitter,Sweden,kry,2021-5-11,sv,@crehbinder @gerngustav @veteprotein @cnettel ja det undrar jag med regionen har ju främst hänvisat till att den här informationen sprider sig själv och förbjudit eg kry att göra reklam
Twitter,Sweden,kry,2021-5-11,sv,@msgrp @rrasmusson @johanwg nej de privata vinsterna som finansieras av det offentliga är problemet och de berör han inte trots att han tar upp båda faktorerna separat  tänk marknadsskolan och drkry som exempel om våra skatteinbetalningar ska gå till privata ferrariinköp så vill ingen vara med längre
Twitter,Sweden,kry,2021-5-11,sv,@beatabooo en anekdot säger ingenting kan gå mycket snabbt här också men mycket resurser går till sånt som t ex kry och nksslöseri istället för vård enligt hsl det handlar om tillräckligt med resurser och rätt prioritering mycket enkelt egentligen
Twitter,Sweden,kry,2021-5-11,sv,@matsaberg jag tog ett på kry kostade 0 kronor
Twitter,Sweden,kry,2021-5-10,sv,@apniauqatmayrhe fav kon kry ga 
Twitter,Sweden,kry,2021-5-10,sv,@krisinformation länkar till kry som påstår följande  ”det har knappast undgått någon att handtvätt är en av de viktigaste åtgärderna som vi kan ta till för att förhindra smittspridning av det nya coronaviruset”   undrar varför det går dåligt för sverige httpstcoxrvj9975dn
Twitter,Sweden,kry,2021-5-10,sv,@moftan hej frågan ovan nämnde inte covid19 men är relevant även för smittspridning av covid19 kry skriver bland annat på sin hemsida om varför handtvätt är avgörande för att förhindra smittspridningen av covid19 läs mer här httpstcoykhxlw1rgb  redaktionen
Twitter,Sweden,kry,2021-5-10,sv,fick samtal från skolan imorse dom ville att vi skulle hämta upp ett test nu när hela klassen ska testas dom ville att vi skulle komma när barnen är hemma och vi meddelat sjukdom sa att jag beställt via kry som lämnar vid dörren vad hände med stanna hemma
Twitter,Sweden,kry,2021-5-10,sv,@arcovid @krisinformation det går inte för sig att länka till who men kry går bra
Twitter,Sweden,kry,2021-5-10,sv,@nielspaarup @fmannerheim @skolinkvisition @michellgronlund @mistermag1ster @maxentin @jernestam @knhammarhaj @magisteradastra @jesperskolan @sarahjelm @madeleinemaddis @hallandereva @rektorlinnea @aleskytte @cinathestrup @hallbergstanke @anneliegbg @lenaleigert @mattipalm @academedia skulle distanslärare vara bättre än vikarieranställda det är personalbrist i grunden då har inget med distansundervisning att göra distansonline är bara ett sätt att ha underkontraktörer som ’kry’ amp liknande billigare för skolor utarmande av lärarlönernajobbtrygghetutb
Twitter,Sweden,kry,2021-5-10,sv,@arcovid @krisinformation krys formulering låter nästan sarkastisk
Twitter,Sweden,kry,2021-5-10,sv,även om jag känt mig bra skyddad av min goda kondition så är det ändå skönt att få lite förstärkning smidigt och trevligt av glad sköterska från kry på nackastransmässan httpstcogjri6ausnz
Twitter,Sweden,kry,2021-5-10,sv,#svpol om man får betalt då man säger sig må dåligt så är vi på fel väg man borde få betalt då man känner sig frisk och kry🙃 httpstco8bricdtk4y
Twitter,Sweden,kry,2021-5-10,sv,@isthisstella @kryhxkat get rekt kry
Twitter,Sweden,kry,2021-5-9,sv,fyfan tänk att min stackars lilla lön åker till kry o attendo
Twitter,Sweden,kry,2021-5-9,sv,@annapborg @magnusisacson @ysandstrm @krycare och inte heller svårt att föreställa sig att kry inte är så jävla nogräknade tyvärr
Twitter,Sweden,kry,2021-5-9,sv,@annapborg @magnusisacson @ysandstrm @krycare nä det har du rätt i förstås men jag gissar att allergimottagningen och kry har det gemensamt att de är betydligt generösare med recept på kortisontabletter än vc
Twitter,Sweden,kry,2021-5-9,sv,@eparray allah jannat ul fardoos me alla mokm ata kry😢
Twitter,India,Medlife,2021-5-17,en,there fixed it httpstcoq6tblcenjw
Twitter,India,Medlife,2021-5-17,en,@medlifecare midlife you guys are kidding i have been with you for 1 week but you have not been given any updates since thenwhat kind of a team you are we dont even know you seem to be uneducated people working in your company #fraudmedlife #cheatedmedlife
Twitter,India,Medlife,2021-5-17,en,covid medicines are sold by pharmacies  medlife netmeds pharmeasy etc they refuse to take back excess medicines these must be taken back amp given to needy patients country facing acute shortage govt must take immediate  action against them @pmoindia @netmeds @medlifecare httpstcog64jkprvkc
Twitter,India,Medlife,2021-5-17,en,@medlifecare amount is already paid online but  on consignment it is still showing ash on delivery and still not received my product even after several complaints  worst experience from medlife  no customer support at all probably my last order from medlife httpstcocadvfor5mb
Twitter,India,Medlife,2021-5-17,en,@medlifecare most stupid company seriously stop the nonsense call always calling by your end 4 times in week different number i block maximum number but medlife team really third class always call why why i totally blocked 8 number now again new number dont again call httpstcoshzirt1x4r
Twitter,India,Medlife,2021-5-17,en,get flat 15 off  3 instant off  20 medlife cash on 1st medicine order over rs 150  code new38   shop now httpstco3cxkidmcjh httpstcod1ikvd2gb2
Twitter,India,Medlife,2021-5-17,en,@voxya @printlandin @medlifecare register complaint for medlife
Twitter,India,Medlife,2021-5-17,en,get flat 15 off  3 instant off  20 medlife cash on 1st medicine order over rs 150  code new38   shop now at daddu ki dukaan whatsapp 8588054661 or better  click link below👇👇👇👇👇👇👇👇👇👇 httpstcoilsmleozuc httpstcoyjrz4yr8xg
Twitter,India,Medlife,2021-5-17,en,apartheid states aren’t democracies
Twitter,India,Medlife,2021-5-17,en,i don’t wanna live in a world where we have debates about whether or not children deserve to be bombed
Twitter,India,Medlife,2021-5-17,en,did you just choose random flag emojis albanians are absolutely fucking not standing with isnotreal httpstco5olfqs5mob
Twitter,India,Medlife,2021-5-17,en,the world stands in solidarity with palestine 🤍🤍🤍 httpstcom3ta0ec38z
Twitter,India,Medlife,2021-5-17,en,a palestinian child once said “we pray 6 times a day fajr zuhr asr magrib isha and janazah”
Twitter,India,Medlife,2021-5-17,en,@medlifecare shame on you medlife
Twitter,India,Medlife,2021-5-17,en,it been 10 months i not got my refund amount shame on you medlife they call only for medicine when ill ask about my refund your customers executive hang up call @medlifecare @tusharmedlife @anarayanan24 @jagograhakjago @consaff #shameonmedlife #medlife #pharmancy
Twitter,India,Medlife,2021-5-17,en,@medlifecare midlife you guys are kidding i have been with you for 1 week but you have not been given any updates since thenwhat kind of a team you are we dont even know you seem to be uneducated people working in your company #fraudmedlife #cheatedmedlife #robbermedlife
Twitter,India,Medlife,2021-5-16,en,@kylekallgren medlife crisis
Twitter,India,Medlife,2021-5-16,en,hey everybody applications are open to apply to medlife carletons eboard and ecouncil go to the link in our bio to apply
Twitter,India,Medlife,2021-5-16,en,@medlifemovement @tusharmedlife  refund not processed for #or3059ejc002a  #00790292     ref00d2v1y8hm5002ufpq8cref  medlife being such a big brand for medicine and healthcare but they are unable to process a simple refund of ₹111650 its been over 3 months now
Twitter,India,Medlife,2021-5-16,en,@nsitharamanoffc @piyushgoyal @drharshvardhan @medlifecare please shut the operations of medlife online medical store they just careless and not delivering medicines properly waiting for medicines since 6 days still no update nobody to update the status #shutmedlife
Twitter,India,Medlife,2021-5-16,en,@medlifecare how long you people keep telling ‘under process’  don’t you have any process to work based on target time  don’t you feel shame  @nsitharamanoffc @piyushgoyal  please ban this medlife they are cheating customers
Twitter,India,Medlife,2021-5-16,en,@p76764 thank you for contacting medlife we are looking forward to serve you better please let us know if you have any concern on your purchase our team will be happy to assist you
Twitter,India,Medlife,2021-5-16,en,my name is suha i want every friend in pakistan to raise voice for palestine where is pakistan #gazaunderattack #freepalaestine httpstcop67yv5mhku
Twitter,India,Medlife,2021-5-16,en,get flat 15 off  3 instant off  20 medlife cash on 1st medicine order over rs 150  code new38   shop now httpstcoet63iffrkh httpstcoyi1w2cs89z
Twitter,India,Medlife,2021-5-16,en,still not rece the same this how @medlifecare works guys dont order anything from #medlife  amount already paid excess amount still not reversed @medlifecare its high time to introspect what exactly u guys are doing dont forget medicine is at most priority for all
Twitter,India,Medlife,2021-5-16,en,this tweet should be framed httpstcos8ncehr4zn
Twitter,India,Medlife,2021-5-16,en,until liberation httpstcozj9suobqgi
Twitter,India,Medlife,2021-5-16,en,it’s bombs vs rocks sky news can actually fuck right off httpstco0dkfi9ic9i
Twitter,India,Medlife,2021-5-16,en,i was in primary school in 2008 war in middle school in 2012 war in high school in 2014 war and now im in college living the ugliest one if we survive those are the memories we live by we never get a chance to heal #gazaunderattack
Twitter,India,Medlife,2021-5-16,en,you see all of the kids around me they’re just kids    why would you just send a missile to them  — a 10yearold girl in gaza  httpstcoi66h0q4fwp
Twitter,India,Medlife,2021-5-16,en,speak up everyone  #freepalaestine #gazaunderattak httpstcorhjtohwe0y
Twitter,India,Medlife,2021-5-16,en,yeah this one hit  httpstcofvc6l69ddu
Twitter,India,Medlife,2021-5-16,en,@medlifecare please cancel the order thats it i dont want any solution  from last 2 days you are unable to deliver a prepaid order and you think customers are fool please cancel the order and refund my money this was my last order from medlife
Twitter,India,Medlife,2021-5-16,en,@medlifecare @jagograhakjago medlife is fraud and scam
Twitter,India,Medlife,2021-5-16,en,@medlifecare folks once you download their app then you will be harassed everyday have requested them 10 times for dnd uninstalled their app but still they call me everyday @trai #dnd #medlife #harassment @dotindia
Twitter,India,Medlife,2021-5-16,en,hello @medlifecare request your intervention to prevent unnecessary calls from medlife sales even after requesting dnd #medlife telecallers use multiple numbers to make calls kindly help us thank you
Twitter,India,Medlife,2021-5-16,en,@tusharmedlife ive ordered medicines from medlife and 1 medicine seal was completely broken it has been 10 days and theres no action taken inspite the medlife team says they cant gurantee the exact time of issue being resolved is this the kind of service you provide
Twitter,India,Medlife,2021-5-16,en,@medlifecare or7355nna028a no email fb msg response  i m surprised when i received orderit was marked cod rs426despite paying rs 35997on 9521 on receiving delivery i paid rs426which is payment in excessthus total amount 2b refunded by medlife  45915refund awaited pl httpstco8xsp852ly4
Twitter,India,Medlife,2021-5-16,en,@medlifecare @medlifecare @pharmeasyapp @1mgofficial @apollopharmacy  please let me know whether updating order status to customer comes under protocal or not  or does medlife regularly update order status to customer or not 
Twitter,India,Medlife,2021-5-16,en,@himansh80564486 dear himanshu thank you for contacting medlife hope to serve you better
Twitter,India,Medlife,2021-5-16,en,@brajeshsingraul dear brajesh thank you for contacting medlife hope to serve you better
Twitter,India,Medlife,2021-5-16,en,dear @bankofbarodaceo your so called efficient bank has  blocked my debit card in the name of securityi had to make payment #medlife being a senior citizen cant move outside no otp was sent after a few minutes 3 otps sent simultaneously used last otpsuddenly card blocked
Twitter,India,Medlife,2021-5-16,en,@medlifecare can you guys comfirm me the cancellation and refund status its almost crossed 25 days what kind customer support medlife is provided @tusharmedlife
Twitter,India,Medlife,2021-5-16,en,@medlifecare still waiting for the medicineswhat a service by medlife it has no life
Twitter,India,Medlife,2021-5-16,en,@medlifecare  @mohfwindia @cmodelhi @raghavchadha i got tested from medlife  they have uploaded the report of some other patient it has been 48  hours and still no resolution has been done i have been following up from last 2 days and now they have blocked my number
Twitter,India,Medlife,2021-5-16,en,get flat 15 off  3 instant off  20 medlife cash on 1st medicine order over rs 150  code new38   shop now httpstcovip0hfkepb httpstco7jstjv7bgs
Twitter,India,Medlife,2021-5-16,en,@medlifecare @sonusood sir  please help here and guide us it happened with many people in this pandemic  medlife is not refunding peoples money even after 23 months  this is scam and fraud ceos are @tusharmedlife @anarayanan24 request your support here 🙏🙏🙏 @jagograhakjago
Twitter,India,Medlife,2021-5-16,en,@voxya @amazonin please file complaint against medlife money not refunded  50 days over @medlifecare @tusharmedlife
